"Dean Sandoval","MED-300"
"Jeffrey Glenn","MUS-3100"
"Leah Williams","CHEM-5000"
"Justin Knight","MT-1700"
"Crystal Michael","ART-4600"
"Richard Sims","MT-1700"
"Matthew Rivera","LANG-3200"
"Scott Freeman","HIST-4000"
"Lindsay Eaton","MED-300"
"Jeremy Harper","BTECH-3700"
"Caroline Hamilton","HIST-4000"
"Matthew Campbell","MT-1700"
"Kenneth Owen","CS-3100"
"Mark Brown","BIO-5000"
"Ashley Roman","CHEM-5000"
"Andrew Guzman","PHYS-4600"
"Kristine Bailey","MT-1700"
"Christopher Garcia","BIO-5000"
"Melissa Jackson","LANG-3200"
"Kristie Stone","ART-4600"
"Christopher Hunt","MT-1700"
"Kimberly Peterson","MED-300"
"Adrian Phillips","BIO-5000"
"Margaret Richardson","CHEM-5000"
"Jennifer Rodriguez","LANG-3200"
"Charles Garcia","PHYS-4600"
"Alejandro Levy","MUS-3100"
"Kristine Bailey","MUS-3100"
"Natalie Holmes","ENG-4300"
"Kenneth Johnson","HIST-4000"
"Patrick Allen","HIST-4000"
"Christian Mcdonald","MUS-3100"
"Arthur Meyer","CS-3100"
"Kelly Robertson","MED-300"
"Connor Long","BIO-5000"
"Ruth Phelps","MED-300"
"Leroy Burton","CHEM-5000"
"Timothy Gonzales Jr.","ENG-4300"
"Brian Perez","ART-4600"
"Ronald Rogers","LANG-3200"
"Ashley Roman","MUS-3100"
"Linda Lewis","BIO-5000"
"Jeffrey White","HIST-4000"
"Taylor Floyd","CS-3100"
"Nathan Osborne","MED-300"
"Joseph Wallace","MT-1700"
"Kelly Oconnor","CS-3100"
"Bonnie Castillo","MT-1700"
"Sean Davis","MUS-3100"
"Mrs. Sandra Juarez","PHYS-4600"
"Wayne Nichols","HIST-4000"
"Eddie Lowe","MUS-3100"
"Derek Wilson","ENG-4300"
"Tonya Martinez","BIO-5000"
"Frank Giles","MUS-3100"
"Maureen Miller","MUS-3100"
"Rebecca Wade","ENG-4300"
"Tyler Cohen","BIO-5000"
"Amy Harrison","MT-1700"
"Julia Schwartz","MED-300"
"Kelly Dixon","ART-4600"
"Debra Williams MD","MED-300"
"Patrick Bowman","CS-3100"
"Sergio Hart","ART-4600"
"Ryan Owens","LANG-3200"
"Veronica Bright","ART-4600"
"Amanda Johnson","HIST-4000"
"Alec Martin","BTECH-3700"
"Laura Mcgee","CHEM-5000"
"Janet Leonard","BTECH-3700"
"Heather Gill","ENG-4300"
"Scott Barton","BTECH-3700"
"Larry Santos","ENG-4300"
"Devin Brewer","ART-4600"
"Amber Murphy","ENG-4300"
"Jordan Stein","BIO-5000"
"Erin Pierce","ART-4600"
"Brian Perez","ENG-4300"
"Benjamin Pittman","PHYS-4600"
"April Gray","MUS-3100"
"Margaret Williams PhD","MED-300"
"Lisa Griffin","MED-300"
"Tyrone Mills","MUS-3100"
"Jeremy Jackson","ENG-4300"
"Zachary King","CHEM-5000"
"Luis Burke","HIST-4000"
"David Cortez","MED-300"
"Erin Pierce","CHEM-5000"
"Valerie Potter","PHYS-4600"
"Bryan Booth","ART-4600"
"Leslie Collins","HIST-4000"
"Michael Jackson","BTECH-3700"
"Laurie Smith","BIO-5000"
"Raymond Mcfarland","ENG-4300"
"Jeffrey Sanchez","CS-3100"
"Sara Brock","PHYS-4600"
"Erik Green","MUS-3100"
"Kelly Dixon","BTECH-3700"
"William Phelps","MED-300"
"Martin Evans","CHEM-5000"
"Linda Herman","MUS-3100"
"Christina Hansen","ENG-4300"
"Mark Perez","PHYS-4600"
"Brittany Potter","CS-3100"
"Billy Stone","LANG-3200"
"Patricia Johnson","PHYS-4600"
"Sheri Colon","LANG-3200"
"Robert Rogers","ART-4600"
"Amber Lane","BTECH-3700"
"Adam Mills","CHEM-5000"
"Erik Green","BIO-5000"
"Shannon Webb","MT-1700"
"Scott Johnson","MED-300"
"Jennifer Stout","BTECH-3700"
"Daniel Medina","HIST-4000"
"Michael Cook","ENG-4300"
"Taylor Price","CHEM-5000"
"Juan Patel","MED-300"
"Mark Henderson","MED-300"
"Tiffany Snyder","PHYS-4600"
"Travis Wright","CHEM-5000"
"David Warren","MT-1700"
"Dean Sandoval","MUS-3100"
"Michael Brown","CHEM-5000"
"Laura Johnson DDS","PHYS-4600"
"Christina Mejia","BIO-5000"
"Jody Price","HIST-4000"
"Alexis Key","BIO-5000"
"Amy Perez","MT-1700"
"Bailey Pratt","MT-1700"
"Scott Williams","LANG-3200"
"Betty Miller","CS-3100"
"Mike Scott","PHYS-4600"
"Kristen Quinn","HIST-4000"
"Brett Lee","HIST-4000"
"Robert Fowler","ART-4600"
"Christina Thomas","MT-1700"
"Jeremy Conner","CS-3100"
"Timothy Ramsey","BIO-5000"
"Joel Vincent","BIO-5000"
"Elizabeth Carter","HIST-4000"
"Paige Jackson","BTECH-3700"
"James Marsh","ENG-4300"
"Kelly Sims","CS-3100"
"Katherine Mcdowell","BIO-5000"
"Paula Wagner","BTECH-3700"
"Mary Brown","ENG-4300"
"Sara Ramirez","ENG-4300"
"Jon Cabrera","MT-1700"
"Yolanda Castaneda","MED-300"
"Christopher Hoffman","ART-4600"
"Edward Sanders","MT-1700"
"Jay Turner","CHEM-5000"
"Paul Huffman","MT-1700"
"Christopher Burgess","MT-1700"
"Jill Cannon","LANG-3200"
"Christine Lyons","ENG-4300"
"Christopher Edwards","MT-1700"
"Melinda Sullivan","MED-300"
"Jacqueline Wolfe","MUS-3100"
"Ronald Smith","MT-1700"
"Ashley Morales","PHYS-4600"
"Barbara Butler","MED-300"
"Kristen Allen","HIST-4000"
"Mr. Joseph Salinas DVM","ART-4600"
"Katherine Mason","PHYS-4600"
"Veronica Williams","BIO-5000"
"Karen Webster","LANG-3200"
"Emily Odom","MED-300"
"Emily Powers","MT-1700"
"Pamela Casey","ART-4600"
"Becky Stewart","MT-1700"
"Anthony Taylor","CS-3100"
"Stefanie Ward","BTECH-3700"
"Alexandra Johnson","MED-300"
"Michele Garcia","MED-300"
"Leroy Burton","MED-300"
"Mary Booth","BTECH-3700"
"Gregory Taylor","PHYS-4600"
"Anthony Thompson","BTECH-3700"
"Kelly Wilcox","MUS-3100"
"Melissa Stewart","BTECH-3700"
"Jennifer Harris","LANG-3200"
"Daniel Sparks","PHYS-4600"
"Ryan Lloyd","BIO-5000"
"Debra Reed","HIST-4000"
"Phillip Anderson","CS-3100"
"Richard Sloan","MED-300"
"Bill Myers","MUS-3100"
"Sharon Williams","ART-4600"
"Kathryn Hooper","BIO-5000"
"Edward Miller","BTECH-3700"
"Amanda Cook","CHEM-5000"
"Richard Vargas","ENG-4300"
"Miranda Sharp","ART-4600"
"Timothy Hanson","ART-4600"
"Scott Baker","BTECH-3700"
"Linda Herman","HIST-4000"
"Janice Frazier","MED-300"
"Brian Clark","CS-3100"
"Dean Moon","BTECH-3700"
"Jeffrey Cruz","BIO-5000"
"Patricia Gill","PHYS-4600"
"Anthony Hopkins","ENG-4300"
"Paul Taylor","LANG-3200"
"Donald Lawson","CS-3100"
"Mark Wiggins","PHYS-4600"
"Angela Parrish","BIO-5000"
"Mary Lin","PHYS-4600"
"Kelsey Mckenzie","CS-3100"
"Wendy Andrews","CS-3100"
"Tammy Orozco","MUS-3100"
"Lindsay Eaton","ART-4600"
"Jacqueline Hill","PHYS-4600"
"Susan Becker","BIO-5000"
"Tina Evans","ENG-4300"
"Angelica Wiggins","PHYS-4600"
"Michael Armstrong","LANG-3200"
"Eugene Vance","MUS-3100"
"Amanda Shepard","ENG-4300"
"Christian Mcdonald","PHYS-4600"
"Annette Rhodes","LANG-3200"
"Tina Stewart","ART-4600"
"Donald Lawson","ENG-4300"
"Jacqueline Nguyen","ENG-4300"
"Brittney Adkins","PHYS-4600"
"Karen Golden","MUS-3100"
"Zachary Rodriguez","MUS-3100"
"Jared Steele","BTECH-3700"
"Sean Boyd","CS-3100"
"Jose Bennett","MED-300"
"Darren Dyer","CS-3100"
"Carmen Williams","BTECH-3700"
"Vanessa Gilbert","ART-4600"
"Catherine Williams","BTECH-3700"
"Jake Phillips","LANG-3200"
"Nicholas Burch","HIST-4000"
"Lisa Price","ENG-4300"
"Jacqueline Wolfe","HIST-4000"
"Julia Mullen","BIO-5000"
"Brittany Goodwin","MED-300"
"Brandon Martin","ART-4600"
"Lori Scott","CS-3100"
"John Phillips","MED-300"
"Douglas Roth","HIST-4000"
"David Woods","ENG-4300"
"Steven Davis","MUS-3100"
"Kimberly Roberts","PHYS-4600"
"Tiffany Clark","CHEM-5000"
"Shelley Evans","CHEM-5000"
"Wesley Garcia","MUS-3100"
"Dana York","MT-1700"
"Marcus Quinn","HIST-4000"
"Joseph Martinez","BTECH-3700"
"Thomas Massey","ART-4600"
"Dustin Farley","CHEM-5000"
"Casey Patel","ART-4600"
"Jesse Benson","ART-4600"
"Kristen Smith","HIST-4000"
"Robert Miller","BIO-5000"
"Cassandra Guzman","MT-1700"
"Kelly Estes","HIST-4000"
"Lindsey Sanchez DVM","BIO-5000"
"David Miller","BTECH-3700"
"Justin Lewis","MUS-3100"
"Anthony Chavez","MED-300"
"James Dickson","CS-3100"
"Jeremy Larsen","LANG-3200"
"Tracy Mathews","PHYS-4600"
"Paige Francis","BTECH-3700"
"James Nguyen","HIST-4000"
"Kathryn Gonzalez","ART-4600"
"Travis Johnson","HIST-4000"
"Kerri Hernandez","LANG-3200"
"Jeremy Conner","BIO-5000"
"Jason Butler","CS-3100"
"David Glenn","MUS-3100"
"Billy Murphy","CHEM-5000"
"James Robinson","BIO-5000"
"Susan Oliver","MED-300"
"Elizabeth Kennedy","ART-4600"
"Sarah Bond","CS-3100"
"Brian Long","CHEM-5000"
"Patrick Rose","MUS-3100"
"Rodney Williams","MUS-3100"
"Michael Martin","ART-4600"
"Kenneth Ramirez","CS-3100"
"Brooke Knight","PHYS-4600"
"Robert Graham","MUS-3100"
"James Yoder","LANG-3200"
"Yolanda Castaneda","MED-300"
"Craig Maldonado","ART-4600"
"Elizabeth Fox","HIST-4000"
"Devon Freeman","CHEM-5000"
"Katelyn Christensen","CHEM-5000"
"Christine Randall","MUS-3100"
"Julia Hinton","MUS-3100"
"Mary Moore","ENG-4300"
"Daniel Ramirez","MUS-3100"
"David Hill","BIO-5000"
"Tiffany Soto","LANG-3200"
"Mark Ayala","ART-4600"
"Eric Austin","BTECH-3700"
"Daniel Reid","MED-300"
"Sara Brock","BIO-5000"
"Christopher Lane","ART-4600"
"Paul James Jr.","ART-4600"
"Gregory Howell","MUS-3100"
"Darryl Kim","HIST-4000"
"Miranda Barrett","ENG-4300"
"Corey Ball","ART-4600"
"Jason Shields","MED-300"
"Martin Evans","MED-300"
"Stephen Barnes","MED-300"
"Steven Rush","LANG-3200"
"George Roy","BTECH-3700"
"Dr. Zachary White","LANG-3200"
"John Bowers","MED-300"
"Robert Wilson","MUS-3100"
"Elizabeth Bennett","LANG-3200"
"Jonathan Russo","BTECH-3700"
"Gina Lang","BIO-5000"
"Nicholas Williams","MED-300"
"Nancy Fox","LANG-3200"
"Kimberly Fisher","ART-4600"
"Mark Molina","CS-3100"
"Gina Lang","HIST-4000"
"Patricia Johnson","MED-300"
"Victoria Norman","MED-300"
"Tiffany Martinez","MT-1700"
"Dr. Crystal Arellano","MT-1700"
"Melanie Bradford","PHYS-4600"
"Keith Robinson","BTECH-3700"
"Timothy Douglas","CHEM-5000"
"Nancy Fox","ART-4600"
"Travis Johnson","MUS-3100"
"Bradley Ashley","HIST-4000"
"Jerry Watkins","MED-300"
"Juan Brooks","MT-1700"
"Audrey Williamson","BIO-5000"
"Kendra Garza","CHEM-5000"
"Melissa Ball","ART-4600"
"Antonio Lam","BIO-5000"
"Robert Flores","HIST-4000"
"Jacob Hill","MT-1700"
"Kyle Skinner","BIO-5000"
"Kristina Flynn","MT-1700"
"Brittany Jones","MUS-3100"
"Adrian Middleton","LANG-3200"
"Lisa Morris","BTECH-3700"
"Alexander Brown","MT-1700"
"Allison Watson","MED-300"
"Anthony Parker","PHYS-4600"
"Melissa Hoover","MUS-3100"
"Abigail Robbins","MED-300"
"Toni Barber","PHYS-4600"
"Catherine Williams","MT-1700"
"Julie Craig","PHYS-4600"
"Ashley Miller","BTECH-3700"
"Jared Steele","PHYS-4600"
"Jennifer Banks","CS-3100"
"Blake Campbell","HIST-4000"
"Mary Smith","ENG-4300"
"Mr. Richard Smith","BIO-5000"
"Sheryl Smith","MUS-3100"
"Dr. Crystal Arellano","MT-1700"
"Kathleen Mason","BTECH-3700"
"Kimberly Henderson","BIO-5000"
"Mary Alvarez","BTECH-3700"
"Mary Booth","BTECH-3700"
"Tracy Chase","BIO-5000"
"Catherine Williams","CS-3100"
"Julia Walker","MT-1700"
"Craig Smith","MT-1700"
"James Nunez","BTECH-3700"
"Melissa Miller","BTECH-3700"
"Mr. Chad Farmer","LANG-3200"
"Timothy Kelley","CHEM-5000"
"Jennifer Woodward","ENG-4300"
"Sergio Hart","CHEM-5000"
"David Warren","CS-3100"
"Wayne Nichols","CHEM-5000"
"Jeremy Harper","ART-4600"
"Ashley Thompson","PHYS-4600"
"Sarah Hamilton","MUS-3100"
"Frank Reynolds","ART-4600"
"Dr. John Gomez","MED-300"
"Amanda Johnson","MT-1700"
"Jessica Evans","CS-3100"
"Michael Thomas","ENG-4300"
"Melissa Moss","MUS-3100"
"Cody Blair","BIO-5000"
"Nathan Salazar","PHYS-4600"
"Jamie Russell","ENG-4300"
"Donna Peterson","ENG-4300"
"Brandon Patel","MED-300"
"Stephanie Mitchell","MED-300"
"Ryan Bradford","BIO-5000"
"Heather Harris","MED-300"
"Ronald Romero","MED-300"
"Christopher Burgess","ENG-4300"
"Noah Brown","MUS-3100"
"Kelli Davis","BTECH-3700"
"Allison Taylor","BTECH-3700"
"Alexis Jordan","BIO-5000"
"Amanda Todd","CS-3100"
"Heather Gross","BIO-5000"
"David Sullivan","MUS-3100"
"Randy Riley","BIO-5000"
"Donald Mccoy","MUS-3100"
"Kevin Schmidt","BTECH-3700"
"Craig Maldonado","MED-300"
"Dana York","MUS-3100"
"Tracy Aguirre","ENG-4300"
"Richard Osborn","MUS-3100"
"Timothy Shaw","MUS-3100"
"Christopher Williams","CHEM-5000"
"Stacey Adkins","MT-1700"
"Roberto Smith","LANG-3200"
"Destiny Curtis","ART-4600"
"Joshua Mathews","BTECH-3700"
"Patricia Torres","MUS-3100"
"Glenn Thompson","CS-3100"
"Amber Wood","BIO-5000"
"Veronica Sosa","MED-300"
"Tyler Griffin","MED-300"
"Robin Maxwell","ENG-4300"
"Anna Patterson","MED-300"
"Lisa White","ART-4600"
"Jordan Stein","ENG-4300"
"Jon Suarez","PHYS-4600"
"Brett Stark","PHYS-4600"
"Yvonne Smith","HIST-4000"
"Colin Farley","MT-1700"
"Laurie Allen","CHEM-5000"
"Erica Henry","PHYS-4600"
"Sarah Hamilton","MT-1700"
"Lori Perry","HIST-4000"
"Joshua Smith","MED-300"
"Jennifer Webster","PHYS-4600"
"Shelby Oneill","ART-4600"
"Christina Bennett","MT-1700"
"Joseph Phillips","MT-1700"
"Robert Watson","PHYS-4600"
"Elizabeth Curry","MUS-3100"
"William Pope","BIO-5000"
"Michael White MD","MUS-3100"
"Brandon Patel","LANG-3200"
"Allison Wilson","BTECH-3700"
"Ryan King","MUS-3100"
"Mike Carlson","CHEM-5000"
"Joshua Perez","MED-300"
"Ann Alexander","BTECH-3700"
"Keith Mathews","ART-4600"
"Benjamin Fisher","CHEM-5000"
"Anna Fowler","MED-300"
"Amber Gaines","MUS-3100"
"Rachel Williams","PHYS-4600"
"Deborah Spears","BTECH-3700"
"Steven Torres","ENG-4300"
"Johnny Ryan","PHYS-4600"
"Maria Steele","ART-4600"
"Charles Johnson","MT-1700"
"Lisa Haney","PHYS-4600"
"Aaron Reed","BTECH-3700"
"Robert Chang","MED-300"
"Cheryl Sullivan","ENG-4300"
"Blake Campbell","BTECH-3700"
"Catherine Noble","HIST-4000"
"Lindsay Eaton","CS-3100"
"Yvonne Barker","MED-300"
"Darryl Anderson","CHEM-5000"
"Sean Boyd","MUS-3100"
"Larry Santos","BTECH-3700"
"Steven Dunn","LANG-3200"
"Tammy Moore","CHEM-5000"
"Sara Sanchez","ENG-4300"
"Matthew Kidd","ART-4600"
"Mark Johnson","BTECH-3700"
"Jennifer Banks","CS-3100"
"Sarah Davis","MUS-3100"
"Keith Rodriguez","BIO-5000"
"Stacey Williams","MED-300"
"Joan Levy","HIST-4000"
"John Evans","BTECH-3700"
"Kelly Robertson","ENG-4300"
"Christine Lyons","CHEM-5000"
"Margaret Mullins","BTECH-3700"
"Stacey Adkins","PHYS-4600"
"Connor Long","MED-300"
"April Gray","PHYS-4600"
"Linda Perez","LANG-3200"
"Ashley Quinn","MUS-3100"
"James Stone","MT-1700"
"Mike Carlson","BIO-5000"
"Amanda Houston","CHEM-5000"
"Beth Glover","MUS-3100"
"Sherri Williams","ENG-4300"
"Kayla Moody","MT-1700"
"Larry Perez","HIST-4000"
"Jamie Hughes","MT-1700"
"Anthony Hardy","MUS-3100"
"Tracy Proctor","PHYS-4600"
"Scott Pruitt","ENG-4300"
"Mary Cunningham","MED-300"
"Julie Anderson","BIO-5000"
"Amy Mendoza","MED-300"
"Ariana Ball","LANG-3200"
"Jeremy Rivera","HIST-4000"
"William Johnson","ENG-4300"
"Julia Walker","MED-300"
"Robert Carter","MED-300"
"Toni Barber","MED-300"
"Catherine Wilson","ART-4600"
"Ashley Winters","MED-300"
"Elizabeth Hamilton","MED-300"
"Larry Kramer","MED-300"
"Jason Vega","MT-1700"
"Todd Parsons","CS-3100"
"Victoria Thompson","HIST-4000"
"James Miller","LANG-3200"
"Walter Walker","CHEM-5000"
"Mr. Bruce Parsons","LANG-3200"
"Lori Atkinson","CHEM-5000"
"Marcus Ayers","HIST-4000"
"Steven Whitaker","MUS-3100"
"Christina Hoffman","BTECH-3700"
"Bethany Barnes","CHEM-5000"
"Luis Hayes","LANG-3200"
"Tracy Shepherd","MED-300"
"Thomas Thompson","LANG-3200"
"Mrs. Donna Burton","LANG-3200"
"Miguel Pierce","MUS-3100"
"Lindsay Hall","MUS-3100"
"Cindy Rhodes","LANG-3200"
"Daniel Dennis","ART-4600"
"Kayla Cox","CHEM-5000"
"Gregory Rhodes","MUS-3100"
"Austin Smith","BTECH-3700"
"Jacqueline Vega","ENG-4300"
"Maria Williams","MT-1700"
"James Watson","BIO-5000"
"Terry Dickerson","HIST-4000"
"Charles Herrera","PHYS-4600"
"Dylan Bryan","PHYS-4600"
"Keith Mathis","HIST-4000"
"Joshua Moore","BTECH-3700"
"Alex Martinez","HIST-4000"
"Alexandra Smith MD","ART-4600"
"Meghan Johnson","BIO-5000"
"Melissa Maynard","ENG-4300"
"Jennifer Rodriguez","PHYS-4600"
"Aaron Mcdonald","CS-3100"
"Carolyn Meyer","HIST-4000"
"Ryan Ramos","CS-3100"
"Brenda Lloyd","LANG-3200"
"Justin Delgado","MED-300"
"Samantha Smith","BTECH-3700"
"Joshua Salas","ENG-4300"
"Jamie Russell","CHEM-5000"
"Jason Cohen","MT-1700"
"Laurie Pacheco","CHEM-5000"
"Ryan Lloyd","CS-3100"
"Jacqueline Vega","MUS-3100"
"Christina Hoffman","CS-3100"
"Mariah Klein","ART-4600"
"Paul James Jr.","PHYS-4600"
"Deborah Wright","LANG-3200"
"Bonnie Fuller","CS-3100"
"Stephanie Parks","HIST-4000"
"Thomas Kent","CS-3100"
"Mark Perez","PHYS-4600"
"Erica Fitzpatrick","BTECH-3700"
"Jeremy Terry","BIO-5000"
"Gabrielle Weaver","BIO-5000"
"Jessica Rogers","HIST-4000"
"David Glenn","PHYS-4600"
"Nicole Hodge","CS-3100"
"Mrs. Brianna Miranda","BIO-5000"
"Casey Ross","HIST-4000"
"Mr. Matthew Turner","ENG-4300"
"Andrew Rose","MUS-3100"
"Suzanne Guerrero","PHYS-4600"
"Matthew Perkins","HIST-4000"
"Joseph Philli","CS-3100"
"Trevor Fisher","BIO-5000"
"Jody Robinson","MED-300"
"Anthony Nelson","LANG-3200"
"Stephen White","MT-1700"
"Jeffrey Burgess","BIO-5000"
"Catherine Bailey","LANG-3200"
"Donna Hatfield","MUS-3100"
"Mary Holt","MUS-3100"
"Jacob Hill","HIST-4000"
"Sandra Smith","MUS-3100"
"Jessica Wallace","ENG-4300"
"Pamela Andrews","PHYS-4600"
"Eric Jones","ENG-4300"
"Michael Brown","CHEM-5000"
"Jaime Clarke","HIST-4000"
"Amber Kramer","PHYS-4600"
"Patricia Munoz","ART-4600"
"Lauren Bradley","ART-4600"
"Kelly French","CS-3100"
"Michael Ross","MED-300"
"Lindsey Larson","HIST-4000"
"Jeffrey Jenkins","MT-1700"
"Jill Cannon","CHEM-5000"
"Alexander Small","HIST-4000"
"Kelly Dixon","ART-4600"
"Marissa Andrews","PHYS-4600"
"Mark Guzman","ART-4600"
"Kelly Crawford","ART-4600"
"Janice Hess DDS","LANG-3200"
"Jennifer Tran","CS-3100"
"Ann Alexander","MUS-3100"
"Clinton Glover","MED-300"
"Amy Fowler","LANG-3200"
"Jessica Murray","CS-3100"
"Julie Hancock","PHYS-4600"
"Robert Daniel","CHEM-5000"
"Melissa Gregory","MT-1700"
"David Bradley","MT-1700"
"Travis Wilson","BTECH-3700"
"Rebecca Davis","MED-300"
"Kevin Craig","LANG-3200"
"Felicia Hawkins","MED-300"
"Jacob Dawson","CHEM-5000"
"Alex Larson","CHEM-5000"
"Sean Gregory","ENG-4300"
"Cristina Rodriguez","CHEM-5000"
"Tammy Orozco","ENG-4300"
"Robin Marsh","BTECH-3700"
"Mark Guzman","CS-3100"
"Andrew Pitts","ART-4600"
"Jesse Brady","MUS-3100"
"Todd Mason","CS-3100"
"Lisa Guzman","PHYS-4600"
"Jason West","MED-300"
"Dwayne Norris","HIST-4000"
"Nancy Young","MUS-3100"
"Mary Short","CS-3100"
"Mallory Austin","MT-1700"
"Mary Barker","BTECH-3700"
"Jesse Jordan","PHYS-4600"
"Megan Lawrence","ENG-4300"
"Michael Rivera","BIO-5000"
"Megan Cox","LANG-3200"
"Christina Costa","ART-4600"
"Sarah Vincent","CHEM-5000"
"Lindsay Goodwin","MED-300"
"Harry Ramos","PHYS-4600"
"Scott Delacruz","BIO-5000"
"Bradley Lopez","MT-1700"
"Briana Steele","BTECH-3700"
"Jocelyn Clayton","MUS-3100"
"Elizabeth Johnson","ART-4600"
"Christine Anderson","ART-4600"
"Michael Carr","LANG-3200"
"Christopher Benitez","ENG-4300"
"Suzanne Gray","MED-300"
"David Hill","MUS-3100"
"Nathan Bradley","MUS-3100"
"Christine Pope DVM","CS-3100"
"Alexandria Haas","MT-1700"
"Jeffrey Burgess","MED-300"
"Ashley Johnson","CHEM-5000"
"Lindsey Larson","BIO-5000"
"Edgar Flores","CHEM-5000"
"Sarah Jordan","HIST-4000"
"Nancy Flores","CHEM-5000"
"Todd Mcguire","CHEM-5000"
"Kimberly Williams","CS-3100"
"Brian Vazquez","MED-300"
"Oscar Jennings","PHYS-4600"
"Dustin Farley","BIO-5000"
"Sean Boyd","MUS-3100"
"Holly Jones","ENG-4300"
"Craig Sloan","PHYS-4600"
"Robert Gonzalez","ENG-4300"
"Christopher Fox","MT-1700"
"Noah Brown","ENG-4300"
"Annette Payne","ART-4600"
"Catherine Wilson","BIO-5000"
"Scott Miles","CHEM-5000"
"Roy Drake","MUS-3100"
"Jennifer Nelson","CS-3100"
"Sarah Taylor","PHYS-4600"
"Ashley Carey","MT-1700"
"Nicole Cook","LANG-3200"
"Kayla Washington","HIST-4000"
"Sharon Mendez","ENG-4300"
"Lisa Flowers","MT-1700"
"Garrett Alexander","LANG-3200"
"Debra Williams MD","LANG-3200"
"James Collins","CS-3100"
"Daniel Gregory","HIST-4000"
"Kimberly Wang","MUS-3100"
"Linda Lindsey","CHEM-5000"
"Paul Richards","ART-4600"
"Kristina Nelson","MT-1700"
"Roberto Hernandez","ENG-4300"
"Sarah Hamilton","CHEM-5000"
"Ashley Baker","CHEM-5000"
"Christina Hahn","CS-3100"
"William Cannon","CHEM-5000"
"Jonathan Werner","HIST-4000"
"Sean Higgins","MT-1700"
"Charles Davis","ART-4600"
"Victoria Jenkins","BTECH-3700"
"Eric Campbell","CS-3100"
"Amanda Todd","HIST-4000"
"Lynn Gomez","ART-4600"
"Caitlin Jacobs","CS-3100"
"Jesse Brady","ENG-4300"
"David Bradley","ART-4600"
"Joseph Martinez","PHYS-4600"
"Kelly Sims","MUS-3100"
"Sara Pham","BTECH-3700"
"Mary Norton","CS-3100"
"Alec Martin","LANG-3200"
"Kevin Cole","PHYS-4600"
"Sarah Rivera","LANG-3200"
"Stephanie Simmons","PHYS-4600"
"Jack Romero","CS-3100"
"John Sparks","ART-4600"
"Ashley Henry","CS-3100"
"Tonya Martinez","MED-300"
"William Sherman","MT-1700"
"Lynn Sullivan","CS-3100"
"Mr. Kyle Duncan","HIST-4000"
"Leslie Mcfarland","ENG-4300"
"John Sparks","MUS-3100"
"Veronica Martinez","MT-1700"
"James Atkins","BTECH-3700"
"Amber Wood","MED-300"
"Samuel Ferguson","BTECH-3700"
"Barbara Cortez","ART-4600"
"Anthony Hopkins","BTECH-3700"
"Lauren Harris","MUS-3100"
"Frederick Roberts","HIST-4000"
"Emily Whitehead","HIST-4000"
"Pamela Hobbs MD","MUS-3100"
"Tiffany Soto","PHYS-4600"
"Tracy Owen","HIST-4000"
"Tiffany Martinez","ART-4600"
"Donna Hatfield","ENG-4300"
"Robert Obrien","PHYS-4600"
"Caleb Velazquez","MED-300"
"Joel Kim","BIO-5000"
"Debra Richardson","ART-4600"
"Francis Roman","ENG-4300"
"Keith White","MT-1700"
"Karen Travis","BTECH-3700"
"Amanda Nguyen","MUS-3100"
"Brian Ryan","BTECH-3700"
"James Collins","LANG-3200"
"Amanda Miller","CHEM-5000"
"Sarah Gallegos","HIST-4000"
"Amy Perez","MUS-3100"
"Danielle Armstrong","MED-300"
"Susan Oliver","ENG-4300"
"Christopher Palmer","HIST-4000"
"Kyle Jones","BIO-5000"
"Barry Huang","ENG-4300"
"Tina Price","BTECH-3700"
"Stefanie Ward","HIST-4000"
"Andrea Foley","LANG-3200"
"Miguel Mercado","MT-1700"
"Jeremy Baker","HIST-4000"
"Alexandra Carter","MUS-3100"
"Nicole Mcguire","BTECH-3700"
"Annette Ashley","HIST-4000"
"Jennifer Avila","ART-4600"
"Mr. Chad Farmer","ART-4600"
"Sarah Rivera","ART-4600"
"Rachel Williams","ENG-4300"
"James Robinson","ENG-4300"
"Max Stevens","HIST-4000"
"Heidi Rodriguez","LANG-3200"
"Courtney Newton","ENG-4300"
"Stephen White","BTECH-3700"
"James Thompson","ART-4600"
"Phillip Jackson","LANG-3200"
"Jill Rodriguez","CS-3100"
"Kristy Weiss","PHYS-4600"
"Scott Dennis","CHEM-5000"
"Debra Gray","ENG-4300"
"Dana Chan","HIST-4000"
"Justin Delgado","MED-300"
"Thomas Townsend","BIO-5000"
"Annette Stevens","ENG-4300"
"Jeffrey Lee","HIST-4000"
"Victoria Bailey","HIST-4000"
"Christina Hoffman","MUS-3100"
"Tyler Cohen","MUS-3100"
"Annette Payne","ENG-4300"
"Dorothy Brown","MUS-3100"
"Steven Smith","HIST-4000"
"Brianna Thomas","HIST-4000"
"John Smith","LANG-3200"
"Tammy Edwards","ENG-4300"
"Jessica Hart","CHEM-5000"
"Tanner Mckinney","BTECH-3700"
"Lindsey Sanchez DVM","HIST-4000"
"Christina Hopkins","HIST-4000"
"Deanna Francis","MT-1700"
"Cory Price","ART-4600"
"Hannah Lee","HIST-4000"
"David Woods","BTECH-3700"
"Kelly Davidson","MED-300"
"Kimberly Mcclure","MT-1700"
"Jose Cooper","BIO-5000"
"Dorothy Butler","LANG-3200"
